student_id,age,country_region,device_type,education_background,course_level,course_category,course_start_date,week_of_year,sessions,time_spent_hours,videos_watched,quiz_attempts,assignments_submitted,forum_posts,avg_quiz_score,attendance_rate,completion_status,final_score
702901,21,Asia,Mobile,Undergrad,Intermediate,Data,2024-06-10,24,26,5.8,25,11,6,1,78.2,0.659,0,71.5
702902,20,Americas,Mobile,Graduate,Intermediate,Marketing,2024-04-14,15,37,9.8,37,8,5,0,87.4,0.819,1,81.5
702903,27,Africa,Mobile,WorkingPro,Beginner,Programming,2024-12-24,52,48,8.8,39,6,3,2,63.2,0.958,1,82.8
702904,21,Asia,Mobile,Undergrad,Advanced,Programming,2024-10-20,42,22,27,20,6,4,0,44.7,0.739,0,68.9
702905,27,Europe,Mobile,Undergrad,Intermediate,Design,2024-01-23,4,9,35.6,3,7,5,0,80.6,0.844,1,92.4
702906,24,Africa,Mobile,Graduate,Beginner,Data,2024-05-02,18,26,9.1,35,9,3,3,62.8,0.918,1,74.5
702907,28,Asia,Laptop,Undergrad,Beginner,Programming,2024-12-15,50,5,18.8,8,4,3,0,61.1,0.788,1,81
702908,20,Africa,Laptop,Graduate,Beginner,Programming,2024-07-13,28,41,15.9,76,6,1,0,74.6,1,1,93.1
702909,22,Asia,Mobile,WorkingPro,Advanced,Data,2024-07-31,31,3,17.1,14,6,4,2,84,0.768,0,71
702910,30,Asia,Mobile,Undergrad,Beginner,Marketing,2024-08-05,32,19,15.2,14,6,1,2,83.9,0.816,1,85.2
702911,33,Asia,Mobile,HighSchool,Intermediate,Programming,2024-06-12,24,32,7.5,24,7,3,1,56.8,0.89,0,70.6
702912,18,Europe,Laptop,Undergrad,Beginner,Business,2024-02-18,7,9,30.3,8,9,7,0,65.7,0.888,1,95.1
702913,18,Asia,Mobile,Undergrad,Beginner,Programming,2024-08-01,31,16,9.8,24,7,2,0,41.7,0.967,0,52.4
702914,26,Asia,Mobile,Undergrad,Beginner,Business,2024-05-25,21,4,4,7,8,6,0,65.1,0.954,0,72.6
702915,23,Oceania,Mobile,Graduate,Intermediate,Programming,2024-11-09,45,16,17.6,21,7,3,1,24,0.682,0,44.3
702916,24,Oceania,Mobile,Undergrad,Advanced,Data,2024-04-16,16,32,34.5,58,7,5,2,52.4,0.884,0,76.7
702917,16,Europe,Tablet,Graduate,Intermediate,Programming,2024-12-28,52,15,35.4,22,7,3,3,51.7,0.889,0,61.1
702918,23,Europe,Mobile,Undergrad,Beginner,Business,2024-02-17,7,20,14.9,48,5,4,2,74,0.72,0,85.5
702919,18,Americas,Laptop,Graduate,Intermediate,Marketing,2024-08-26,35,24,7.8,53,10,3,2,81,0.82,0,70.8
702920,16,Asia,Tablet,Undergrad,Intermediate,Design,2024-06-25,26,24,18.9,38,3,5,3,75.6,1,1,94.7
702921,20,Africa,Mobile,Graduate,Intermediate,Programming,2024-08-28,35,10,18.6,9,8,1,2,48.2,1,0,62.1
702922,19,Americas,Laptop,Undergrad,Advanced,Data,2024-03-04,10,12,16.3,13,10,7,0,96.1,0.7,0,69.6
702923,20,Americas,Mobile,Undergrad,Intermediate,Business,2024-04-15,16,22,2.2,26,3,3,1,58.5,1,1,84.6
702924,24,Asia,Mobile,WorkingPro,Beginner,Marketing,2024-07-18,29,15,16.8,9,6,4,1,56.3,0.574,0,49.3
702925,24,Asia,Laptop,HighSchool,Intermediate,Marketing,2024-08-10,32,11,17.8,31,11,2,3,60.9,0.831,0,77.5
702926,29,Europe,Mobile,HighSchool,Intermediate,Programming,2024-07-02,27,17,,29,5,3,2,55.6,0.836,0,70
702927,24,Asia,Mobile,Graduate,Beginner,Data,2024-10-19,42,40,6,41,9,3,3,68,1,0,71.7
702928,16,Americas,Laptop,HighSchool,Advanced,Data,2024-06-09,23,16,15.3,38,10,5,1,61.1,0.947,1,88.6
702929,30,Asia,Mobile,WorkingPro,Beginner,Business,2024-05-11,19,8,13.2,28,5,0,4,94.9,0.726,1,73.8
702930,16,Asia,Mobile,Graduate,Advanced,Data,2024-06-17,25,22,8.5,21,9,2,1,57.8,0.75,0,55.6
702931,23,Asia,Laptop,HighSchool,Beginner,Data,2024-03-26,13,39,46,57,6,4,1,57.7,0.871,1,78.4
702932,16,Africa,Mobile,Graduate,Beginner,Data,2024-11-13,46,5,19.4,19,9,5,2,67.8,0.706,0,75.9
702933,19,Asia,Mobile,HighSchool,Advanced,Programming,2024-05-05,18,35,16.1,48,6,2,2,74.7,1,1,99.4
702934,21,Africa,Mobile,Undergrad,Beginner,Data,2024-10-07,41,12,17.5,35,4,5,1,85.8,0.927,1,90.4
702935,25,Asia,Mobile,HighSchool,Intermediate,Programming,2024-08-07,32,4,15.8,19,6,3,1,43.4,0.663,1,72.3
702936,18,Europe,Mobile,Undergrad,Beginner,Programming,2024-02-03,5,23,13.1,30,5,2,0,85.1,0.947,1,86.6
702937,31,Europe,Laptop,Graduate,Intermediate,Design,2024-01-08,2,21,8.9,24,6,3,0,67.1,0.808,1,76.3
702938,27,Asia,Laptop,HighSchool,Beginner,Data,2024-11-12,46,35,6.1,42,4,6,1,45.6,0.653,0,58
702939,16,Asia,Laptop,Undergrad,Intermediate,Business,2024-12-15,50,11,31.2,12,6,2,1,80.5,0.755,1,86
702940,23,Americas,Laptop,Undergrad,Beginner,Design,2024-04-02,14,14,8.4,9,12,4,1,69.1,0.917,1,82.7
702941,29,Asia,Mobile,Undergrad,Beginner,Data,2024-04-28,17,17,5.2,17,8,6,3,38.2,0.841,0,66.1
702942,30,Africa,Tablet,WorkingPro,Intermediate,Design,2024-09-28,39,11,25.3,17,2,5,3,89.5,0.951,1,91.2
702943,17,Americas,Laptop,Graduate,Intermediate,Business,2024-01-09,2,8,12.7,12,5,11,2,67.5,0.611,0,67.6
702944,20,Americas,Mobile,HighSchool,Advanced,Business,2024-03-24,12,9,33,14,13,1,1,54.8,0.818,0,64.4
702945,25,Americas,Laptop,Undergrad,Advanced,Programming,2024-12-15,50,10,52.6,19,7,4,1,97.7,0.968,1,92.4
702946,24,Americas,Mobile,Undergrad,Advanced,Data,2024-09-11,37,15,40.8,19,7,7,2,69.2,0.927,1,100
702947,20,Asia,Mobile,Undergrad,Beginner,Business,2024-02-03,5,19,14.9,22,9,5,2,93.2,0.79,0,74.9
702948,16,Africa,Mobile,HighSchool,Intermediate,Marketing,2024-02-21,8,39,11.8,32,6,5,0,70.5,0.799,0,80.1
702949,22,Asia,Laptop,Undergrad,Beginner,Data,2024-09-16,38,23,30.5,44,7,7,1,90.6,0.763,0,92.4
702950,16,Asia,Mobile,Undergrad,Beginner,Data,2024-12-02,49,2,22,9,4,3,5,61.5,0.925,0,62.2
702951,22,Europe,Mobile,HighSchool,Beginner,Programming,2024-09-24,39,8,6.5,18,4,2,1,67.2,0.722,0,66
702952,23,Europe,Mobile,Undergrad,Intermediate,Data,2024-05-22,21,7,12.6,7,10,3,1,70.2,0.564,0,63.4
702953,29,Africa,Mobile,Undergrad,Advanced,Design,2024-05-09,19,20,29.2,36,4,4,2,64.4,0.74,0,70.8
702954,28,Asia,Mobile,Graduate,Beginner,Data,2024-07-31,31,5,24.5,13,3,3,0,44.6,0.752,0,52.2
702955,18,Asia,Laptop,HighSchool,Beginner,Business,2024-08-14,33,11,9.7,16,3,5,5,51.2,1,0,74.9
702956,22,Asia,Laptop,WorkingPro,Intermediate,Programming,2024-04-07,14,9,29.7,13,3,4,2,78.5,0.783,0,73
702957,23,Asia,Mobile,WorkingPro,Advanced,Design,2024-01-23,4,4,15.7,7,8,1,1,72.1,0.99,0,74
702958,39,Americas,Mobile,Graduate,Beginner,Design,2024-05-10,19,12,13.5,22,7,8,1,56.9,1,1,86.3
702959,16,Asia,Laptop,Undergrad,Beginner,Marketing,2024-10-02,40,25,17.9,24,11,1,0,81.1,0.906,1,87.2
702960,23,Africa,Mobile,Undergrad,Beginner,Programming,2024-11-02,44,12,15.7,22,12,2,2,60.4,0.97,0,50.7
702961,30,Europe,Mobile,HighSchool,Advanced,Data,2024-05-12,19,9,10.5,14,5,4,2,45.1,,0,66.2
702962,30,Oceania,Mobile,Undergrad,Beginner,Marketing,2024-09-09,37,17,20.9,24,6,7,0,88.7,1,1,92.4
702963,30,Europe,Tablet,Graduate,Advanced,Programming,2024-10-14,42,10,4.7,16,6,4,0,90,0.789,0,69.5
702964,35,Europe,Laptop,WorkingPro,Advanced,Programming,2024-10-10,41,43,14.1,60,5,2,2,72.1,0.885,0,74.8
702965,28,Americas,Laptop,Graduate,Advanced,Programming,2024-12-27,52,10,19.7,21,5,5,0,52,0.699,0,61.6
702966,38,Europe,Laptop,WorkingPro,Beginner,Data,2024-08-25,34,7,14.8,16,8,3,1,52.8,0.91,0,56.3
702967,22,Oceania,Mobile,Undergrad,Advanced,Business,2024-12-08,49,24,21.2,23,7,6,1,54.8,,0,67.5
702968,19,Asia,Laptop,Undergrad,Intermediate,Design,2024-01-29,5,17,18.5,27,12,2,2,41.5,1,1,70.2
702969,29,Americas,Mobile,Undergrad,Intermediate,Data,2024-08-08,32,36,35.2,62,6,7,0,75.5,0.594,1,88.5
702970,25,Oceania,Mobile,Graduate,Intermediate,Programming,2024-02-13,7,4,13.3,9,3,7,0,48.6,0.815,0,58
702971,22,Asia,Mobile,WorkingPro,Beginner,Data,2024-02-09,6,46,21,50,6,4,1,70,0.949,1,96.2
702972,27,Asia,Laptop,HighSchool,Beginner,Data,2024-02-29,9,24,36.6,12,7,4,0,68.4,0.904,0,66.1
702973,21,Oceania,Mobile,Undergrad,Beginner,Business,2024-09-26,39,12,8.6,2,6,3,0,57.1,0.736,0,63.6
702974,29,Europe,Mobile,HighSchool,Advanced,Business,2024-01-08,2,5,28.8,0,7,3,1,59.9,0.56,0,62.9
702975,34,Americas,Mobile,HighSchool,Advanced,Design,2024-05-31,22,10,21.1,16,5,9,5,39.6,0.758,0,68.4
702976,30,Americas,Mobile,WorkingPro,Beginner,Programming,2024-05-26,21,8,5.9,6,15,4,0,75.2,0.851,1,85.8
702977,16,Asia,Mobile,Graduate,Advanced,Data,2024-01-19,3,12,18.3,9,11,7,2,68.1,0.764,0,77.2
702978,17,Asia,Mobile,Graduate,Beginner,Data,2024-02-25,8,18,23.6,27,8,4,2,64.3,0.889,0,80.4
702979,29,Europe,Mobile,Undergrad,Advanced,Data,2024-10-27,43,17,7.7,32,11,4,2,50.3,0.876,0,75
702980,30,Europe,Mobile,Undergrad,Advanced,Business,2024-04-09,15,26,16.1,20,4,6,2,64,0.829,1,88.8
702981,24,Asia,Laptop,Undergrad,Intermediate,Programming,2024-01-31,5,24,35.7,50,10,3,1,67,1,1,90.7
702982,25,Americas,Laptop,Graduate,Intermediate,Programming,2024-10-15,42,17,23.4,23,8,4,1,52.7,0.92,0,75.1
702983,29,Americas,Mobile,Undergrad,Intermediate,Data,2024-02-23,8,20,22.7,18,9,8,2,74.2,0.769,0,83.2
702984,22,Americas,Mobile,Undergrad,Intermediate,Programming,2024-10-20,42,12,16.1,17,6,2,5,79.1,1,1,86.8
702985,23,Europe,Mobile,Graduate,Beginner,Programming,2024-04-20,16,10,53,0,6,4,3,56.1,0.94,0,71.9
702986,33,Europe,Mobile,Undergrad,Beginner,Marketing,2024-06-16,24,23,21.3,43,13,5,0,75.6,0.945,1,79.4
702987,22,Americas,Mobile,Undergrad,Intermediate,Business,2024-12-08,49,16,29.6,28,8,9,2,53.1,0.925,0,76.5
702988,21,Asia,Mobile,Undergrad,Intermediate,Data,2024-03-18,12,4,11.3,0,2,7,0,58.8,0.792,0,54.7
702989,20,Asia,Tablet,Graduate,Advanced,Data,2024-06-13,24,22,21.8,11,6,7,1,48.1,0.918,0,76
702990,22,Asia,Laptop,HighSchool,Advanced,Marketing,2024-08-29,35,24,25.1,36,2,2,0,73.1,0.983,1,79.8
702991,27,Asia,Mobile,Undergrad,Beginner,Design,2024-02-27,9,10,18,18,2,7,1,72.7,0.691,0,72.6
702992,23,Africa,Mobile,Graduate,Beginner,Data,2024-06-12,24,23,12,23,11,3,1,82,1,1,82.6
702993,23,Africa,Mobile,Undergrad,Intermediate,Business,2024-07-18,29,11,18.8,29,8,5,3,66.8,0.825,0,75.8
702994,17,Europe,Mobile,Undergrad,Intermediate,Design,2024-12-03,49,7,21.2,7,4,3,2,64.2,0.898,1,75
702995,27,Europe,Mobile,WorkingPro,Beginner,Data,2024-06-08,23,4,14.8,11,8,1,1,75.7,0.927,0,71.4
702996,28,Americas,Mobile,WorkingPro,Beginner,Programming,2024-11-26,48,21,16,22,5,1,1,44.7,0.72,0,57.2
702997,28,Africa,Laptop,Graduate,Advanced,Business,2024-11-30,48,28,15.8,20,4,3,2,87.6,0.864,1,100
702998,24,Asia,Laptop,Undergrad,Advanced,Programming,2024-09-11,37,10,10.3,8,9,2,2,63.2,0.671,0,61.4
702999,28,Asia,Mobile,Undergrad,Beginner,Data,2024-10-08,41,19,,15,7,3,2,56.3,0.974,0,62.5
703000,24,Africa,Mobile,Graduate,Beginner,Programming,2024-07-16,29,9,9.3,16,6,1,0,86.1,0.902,1,80.6
703001,22,Americas,Tablet,Graduate,Beginner,Design,2024-04-12,15,16,16.7,16,3,1,0,44.6,0.742,0,64.4
703002,20,Oceania,Laptop,Undergrad,Advanced,Marketing,2024-06-18,25,14,22.4,14,10,6,0,51.1,0.816,0,63.4
703003,23,Asia,Mobile,WorkingPro,Beginner,Business,2024-12-19,51,46,9.7,83,7,2,1,54.1,1,0,66.8
703004,28,Europe,Laptop,Undergrad,Intermediate,Programming,2024-08-08,32,19,34,23,4,5,0,79.9,0.901,1,86.8
703005,28,Americas,Mobile,Undergrad,Intermediate,Data,2024-02-20,8,24,16.9,37,7,3,4,78.6,0.758,1,90.1
703006,22,Europe,Laptop,Undergrad,Intermediate,Data,2024-01-22,4,15,7.3,22,7,2,3,56.3,0.751,0,61.3
703007,25,Europe,Tablet,Undergrad,Intermediate,Design,2024-02-25,8,38,9.3,58,11,8,0,86.7,0.824,1,100
703008,24,Africa,Mobile,HighSchool,Advanced,Business,2024-07-22,30,32,21.4,44,9,5,1,51.6,0.737,0,66
703009,16,Europe,Mobile,Graduate,Intermediate,Business,2024-09-20,38,8,,0,5,6,5,53.8,0.79,1,88.6
703010,18,Asia,Mobile,WorkingPro,Advanced,Programming,2024-02-17,7,14,8.4,27,10,3,1,95.4,0.922,1,85.4
703011,27,Europe,Mobile,Undergrad,Intermediate,Design,2024-07-18,29,19,21.1,26,6,5,4,74.2,0.953,1,87.1
703012,28,Europe,Mobile,Undergrad,Intermediate,Marketing,2024-10-02,40,11,51.3,35,8,5,2,100,0.797,1,90.4
703013,22,Asia,Laptop,Undergrad,Beginner,Programming,2024-08-31,35,22,7.9,26,6,5,3,71.7,0.971,0,60.3
703014,24,Oceania,Mobile,Graduate,Intermediate,Data,2024-05-22,21,28,19.2,37,7,2,0,87,0.988,1,100
703015,33,Asia,Mobile,Undergrad,Beginner,Programming,2024-08-10,32,10,10.5,16,6,6,2,82.9,0.793,0,69.7
703016,32,Asia,Mobile,Graduate,Intermediate,Data,2024-04-15,16,14,21.8,21,10,5,1,76.3,1,1,80.9
703017,25,Africa,Laptop,HighSchool,Advanced,Design,2024-09-03,36,12,17.4,10,9,2,0,73.8,0.967,1,87.1
703018,25,Asia,Mobile,WorkingPro,Beginner,Design,2024-11-18,47,12,14.3,6,8,8,3,58.9,0.657,0,79
703019,32,Europe,Mobile,Graduate,Advanced,Data,2024-03-07,10,25,22.1,30,6,4,2,68.8,0.872,1,80.3
703020,19,Americas,Mobile,HighSchool,Beginner,Data,2024-03-05,10,25,14.5,35,4,3,3,49.9,0.821,0,47.6
703021,28,Asia,Mobile,Undergrad,Beginner,Business,2024-04-09,15,8,22.8,15,2,4,0,58.8,0.975,1,79.9
703022,16,Asia,Mobile,WorkingPro,Intermediate,Programming,2024-08-31,35,12,10.1,4,6,4,1,91.3,0.76,0,82.8
703023,23,Europe,Laptop,Undergrad,Intermediate,Data,2024-06-13,24,30,14.5,31,7,5,1,68.2,0.957,1,93.2
703024,30,Americas,Mobile,WorkingPro,Intermediate,Design,2024-06-09,23,28,9.2,16,7,3,2,65.8,,0,73.3
703025,16,Asia,Laptop,HighSchool,Beginner,Programming,2024-07-24,30,22,19.5,23,8,3,2,50,0.73,0,61.8
703026,21,Europe,Mobile,Graduate,Intermediate,Data,2024-01-28,4,20,12.6,21,6,5,1,42.7,0.934,0,83.8
703027,26,Asia,Laptop,Undergrad,Beginner,Marketing,2024-02-19,8,16,13.7,28,7,3,1,33.3,0.647,0,59.2
703028,16,Africa,Laptop,Undergrad,Beginner,Programming,2024-07-24,30,24,14.1,49,6,2,1,59.1,0.745,0,66.9
703029,26,Americas,Laptop,Undergrad,Beginner,Data,2024-07-08,28,2,12.3,0,8,2,1,50.7,0.712,0,58
703030,23,Americas,Mobile,Graduate,Advanced,Business,2024-01-30,5,16,12.3,10,6,3,0,68.6,0.923,0,68.7
703031,23,Europe,Mobile,HighSchool,Beginner,Design,2024-09-19,38,10,22.2,15,8,7,0,69.3,0.715,1,74.4
703032,30,Asia,Mobile,Undergrad,Advanced,Programming,2024-05-25,21,21,17.7,31,10,3,2,76.3,0.862,1,93.4
703033,16,Asia,Laptop,WorkingPro,Beginner,Data,2024-05-08,19,12,32.6,25,2,8,3,46.9,1,1,85.3
703034,26,Africa,Laptop,Undergrad,Intermediate,Business,2024-07-07,27,19,8.8,17,8,2,2,89.7,0.769,1,82.5
703035,20,Asia,Laptop,HighSchool,Intermediate,Business,2024-03-11,11,10,17.6,15,8,5,1,67.7,0.926,1,87.9
703036,22,Europe,Mobile,Undergrad,Intermediate,Marketing,2024-04-20,16,7,10.2,12,7,2,2,98.3,0.644,1,79.2
703037,22,Africa,Tablet,HighSchool,Beginner,Data,2024-09-05,36,26,16.2,42,6,3,0,87.5,0.777,1,95.5
703038,22,Asia,Laptop,Graduate,Beginner,Design,2024-02-17,7,21,14.2,31,7,5,1,68.1,0.791,0,66
703039,29,Americas,Laptop,Undergrad,Intermediate,Programming,2024-12-16,51,10,13,1,11,2,0,72,0.929,0,70.9
703040,24,Asia,Laptop,Undergrad,Intermediate,Business,2024-12-03,49,39,21.7,68,7,2,1,49,0.992,0,65.4
703041,27,Europe,Tablet,Undergrad,Beginner,Programming,2024-04-06,14,18,8.3,37,9,3,1,82,0.89,0,73.2
703042,28,Americas,Laptop,Graduate,Beginner,Data,2024-08-13,33,24,30,32,8,5,1,65,0.905,1,86.5
703043,34,Asia,Laptop,HighSchool,Beginner,Programming,2024-06-25,26,14,25.1,4,7,5,1,96.5,0.7,1,83.7
703044,30,Asia,Mobile,WorkingPro,Intermediate,Data,2024-07-19,29,23,7.5,26,7,3,1,63.9,0.781,0,74
703045,25,Africa,Tablet,Undergrad,Beginner,Marketing,2024-09-21,38,26,35.1,32,14,3,5,70.5,0.861,1,100
703046,16,Europe,Mobile,Undergrad,Advanced,Business,2024-07-20,29,26,7.8,31,9,2,3,67.6,0.843,0,70.4
703047,27,Asia,Mobile,WorkingPro,Intermediate,Marketing,2024-02-15,7,38,16.6,55,6,2,3,51.6,1,0,67.5
703048,26,Europe,Laptop,HighSchool,Beginner,Business,2024-09-10,37,13,25.5,18,11,3,0,69.5,0.66,1,61.3
703049,23,Asia,Mobile,Undergrad,Beginner,Data,2024-02-09,6,41,18,51,8,0,0,88.8,0.984,1,88
703050,23,Europe,Mobile,WorkingPro,Beginner,Data,2024-06-11,24,14,20.5,7,8,2,0,84.4,0.954,1,91.9
703051,32,Asia,Mobile,Undergrad,Intermediate,Business,2024-03-16,11,12,16.4,20,5,1,2,81.1,0.998,0,78.8
703052,21,Americas,Mobile,Undergrad,Advanced,Business,2024-03-18,12,17,,28,11,8,3,71.8,0.878,1,83.2
703053,28,Asia,Laptop,HighSchool,Intermediate,Programming,2024-01-26,4,8,14.9,18,8,4,3,82.4,0.85,1,94.7
703054,28,Asia,Laptop,WorkingPro,Intermediate,Business,2024-02-07,6,24,16.6,15,6,1,2,83.9,1,1,99.6
703055,37,Asia,Mobile,Undergrad,Intermediate,Business,2024-09-17,38,37,10.2,43,7,5,5,54.6,0.888,0,61
703056,25,Americas,Laptop,Undergrad,Intermediate,Design,2024-04-26,17,13,33,21,7,4,3,57.5,0.888,0,71.1
703057,25,Asia,Laptop,Graduate,Intermediate,Data,2024-04-24,17,25,22.9,40,9,5,0,56.4,0.811,0,69.3
703058,20,Asia,Mobile,WorkingPro,Beginner,Data,2024-03-21,12,31,13.5,30,6,3,0,77.1,0.762,1,75.9
703059,20,Americas,Mobile,WorkingPro,Beginner,Data,2024-06-06,23,9,13.2,18,2,2,0,48,0.677,0,57
703060,28,Asia,Mobile,Undergrad,Advanced,Data,2024-08-26,35,11,10.5,26,7,2,3,55.4,0.772,0,75.2
703061,27,Asia,Mobile,Graduate,Advanced,Business,2024-07-19,29,32,44.9,62,7,3,1,50.4,1,0,71.2
703062,27,Europe,Laptop,Undergrad,Advanced,Data,2024-01-27,4,26,56,35,7,4,1,52.6,0.729,0,68.7
703063,31,Asia,Mobile,Graduate,Intermediate,Data,2024-07-12,28,34,18.2,42,7,1,1,81.9,0.943,1,91.4
703064,18,Asia,Laptop,Graduate,Intermediate,Data,2024-11-10,45,11,36.9,19,4,4,2,68.6,0.741,1,90.5
703065,23,Africa,Laptop,Undergrad,Beginner,Data,2024-01-09,2,61,24.9,82,7,1,4,37.6,1,0,71.7
703066,40,Asia,Laptop,HighSchool,Intermediate,Data,2024-07-09,28,19,10.6,23,5,4,2,89.9,0.711,0,72.7
703067,18,Americas,Laptop,WorkingPro,Beginner,Business,2024-06-25,26,21,30.8,26,6,9,1,,0.653,0,74.5
703068,38,Asia,Mobile,HighSchool,Beginner,Design,2024-06-01,22,19,28.1,25,7,3,4,48.2,0.933,0,69.9
703069,20,Asia,Laptop,Graduate,Advanced,Business,2024-08-22,34,20,,33,9,3,1,74.2,1,1,94.4
703070,31,Europe,Mobile,Undergrad,Intermediate,Business,2024-11-23,47,60,23.2,65,7,4,1,67.6,1,0,66.6
703071,31,Americas,Laptop,HighSchool,Intermediate,Marketing,2024-03-10,10,21,6.9,29,8,3,1,58.5,0.658,0,59.2
703072,17,Asia,Laptop,Graduate,Intermediate,Marketing,2024-10-29,44,9,8.7,25,9,6,4,93.9,0.887,0,82.4
703073,35,Americas,Mobile,WorkingPro,Beginner,Data,2024-12-28,52,37,20.1,61,9,4,1,51.4,0.818,0,73.7
703074,24,Americas,Laptop,Undergrad,Beginner,Business,2024-03-26,13,12,13.1,13,8,3,3,64.8,0.775,0,64.8
703075,17,Oceania,Mobile,Graduate,Intermediate,Design,2024-12-28,52,9,4.7,24,7,2,1,57.5,1,0,63.8
703076,29,Oceania,Laptop,Undergrad,Beginner,Programming,2024-08-21,34,12,34.5,20,4,10,3,51.6,0.704,0,78.6
703077,25,Asia,Mobile,Graduate,Beginner,Programming,2024-01-25,4,5,46.9,0,4,2,2,84.7,0.565,0,84.6
703078,21,Africa,Mobile,HighSchool,Beginner,Programming,2024-08-20,34,18,10,12,8,0,3,,0.923,1,78.5
703079,26,Africa,Mobile,WorkingPro,Beginner,Marketing,2024-12-11,50,2,37.8,0,8,5,3,73.4,0.569,0,70.8
703080,34,Asia,Laptop,Undergrad,Intermediate,Marketing,2024-12-06,49,43,12.2,65,11,4,1,57,0.837,0,58.3
703081,19,Americas,Mobile,Graduate,Advanced,Design,2024-05-10,19,29,25.6,48,5,3,3,97.2,0.9,0,87.2
703082,26,Asia,Mobile,Graduate,Advanced,Programming,2024-01-25,4,18,11.9,33,5,5,0,,0.864,0,82.3
703083,19,Europe,Laptop,Undergrad,Beginner,Business,2024-02-29,9,13,5.1,12,7,2,2,95.1,0.977,1,88.8
703084,24,Americas,Mobile,HighSchool,Advanced,Marketing,2024-05-05,18,18,2.5,36,5,4,2,49.1,0.647,0,57.6
703085,25,Asia,Mobile,Undergrad,Beginner,Programming,2024-08-16,33,6,13.1,11,5,2,3,,0.637,0,62.4
703086,25,Americas,Mobile,HighSchool,Beginner,Data,2024-10-07,41,29,13.9,34,5,2,0,64.8,0.921,1,82.3
703087,34,Europe,Mobile,Undergrad,Beginner,Data,2024-08-20,34,12,9.2,16,9,3,0,37,0.894,0,50.6
703088,27,Asia,Mobile,Undergrad,Beginner,Marketing,2024-11-16,46,25,12,13,8,1,2,51.1,0.886,0,41.5
703089,30,Americas,Laptop,HighSchool,Advanced,Data,2024-07-18,29,11,9.7,12,7,4,1,44,0.852,0,57.2
703090,23,Africa,Mobile,HighSchool,Intermediate,Programming,2024-10-03,40,18,31.1,28,7,8,2,60.4,0.898,0,76.4
703091,25,Europe,Mobile,Graduate,Intermediate,Design,2024-11-29,48,44,8.6,70,8,4,1,64.5,1,0,73.8
703092,19,Asia,Laptop,HighSchool,Beginner,Business,2024-12-12,50,34,19.2,35,6,3,1,87.8,0.896,1,86
703093,33,Americas,Mobile,Undergrad,Intermediate,Business,2024-10-12,41,12,10.8,6,8,3,0,49.7,0.734,1,61.4
703094,26,Europe,Mobile,Undergrad,Beginner,Marketing,2024-05-18,20,10,4.8,3,6,7,2,60.8,0.973,0,84.2
703095,18,Europe,Mobile,Undergrad,Intermediate,Data,2024-08-30,35,30,32.4,26,6,5,1,66.3,1,1,92.5
703096,25,Africa,Mobile,HighSchool,Advanced,Programming,2024-12-26,52,6,18.2,19,9,3,1,64.8,0.739,0,64.7
703097,25,Africa,Mobile,Undergrad,Intermediate,Programming,2024-08-27,35,25,2.9,50,6,5,0,62.3,0.822,0,59.4
703098,26,Asia,Laptop,Undergrad,Intermediate,Data,2024-04-29,18,23,8.7,46,5,6,1,57.2,0.984,0,64.5
703099,23,Europe,Mobile,Undergrad,Intermediate,Marketing,2024-10-12,41,26,16.2,28,9,2,3,62.1,0.747,1,79.3
703100,21,Asia,Mobile,Graduate,Intermediate,Programming,2024-10-18,42,6,14.2,5,5,5,2,56,0.77,0,73.8
703101,29,Americas,Mobile,HighSchool,Beginner,Design,2024-08-09,32,31,9.7,23,16,2,1,31.3,0.871,0,60.7
703102,19,Africa,Mobile,Undergrad,Beginner,Data,2024-03-22,12,19,21.3,18,5,6,2,76.6,0.917,1,98.4
703103,35,Americas,Laptop,Graduate,Beginner,Data,2024-12-19,51,13,16.3,20,6,5,2,71.8,0.981,0,73
703104,23,Asia,Mobile,Undergrad,Beginner,Programming,2024-02-28,9,17,10.1,15,6,5,4,78.8,0.933,1,87.6
703105,22,Americas,Mobile,Undergrad,Advanced,Programming,2024-01-23,4,19,11.4,37,7,3,0,86.2,0.784,0,82.2
703106,29,Americas,Mobile,Undergrad,Intermediate,Data,2024-05-28,22,20,15.4,13,7,2,2,55.1,0.944,0,55.3
703107,23,Asia,Laptop,Graduate,Beginner,Design,2024-12-22,51,14,18.4,20,11,3,3,61.1,0.905,0,66.9
703108,23,Asia,Laptop,HighSchool,Advanced,Programming,2024-06-02,22,15,8.5,25,10,1,1,57.7,0.51,0,51.8
703109,22,Asia,Laptop,WorkingPro,Intermediate,Design,2024-11-01,44,42,7.1,55,12,5,1,42.2,0.995,0,66.8
703110,25,Asia,Laptop,Undergrad,Intermediate,Design,2024-12-02,49,26,56.5,34,10,1,1,69.2,0.867,0,70.2
703111,22,Americas,Mobile,Undergrad,Beginner,Marketing,2024-03-30,13,25,19.4,29,5,5,7,100,0.949,1,92.8
703112,30,Africa,Mobile,Undergrad,Intermediate,Programming,2024-10-09,41,14,13.1,19,4,4,4,85.6,0.816,1,80.2
703113,19,Asia,Mobile,Undergrad,Intermediate,Programming,2024-01-29,5,34,29.2,44,8,5,3,86.4,0.877,1,100
703114,21,Americas,Mobile,Undergrad,Intermediate,Business,2024-01-28,4,7,8.9,0,7,5,1,58.4,0.9,0,59.1
